product_category_name,date,total_sales,avg_price,day_of_week,month,year,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_11,lag_12,lag_13,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14
도서/교육,2018-05-07,8,98.31875,0,5,2018,6.0,3.0,5.0,8.0,6.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,3.0,5.571428571428571,4.5,2.070196678027063,1.870828693386969
도서/교육,2018-05-08,6,58.34166666666667,1,5,2018,8.0,6.0,3.0,5.0,8.0,6.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,6.0,4.642857142857143,1.7320508075688779,1.9057460827371848
도서/교육,2018-05-09,4,48.405,2,5,2018,6.0,8.0,6.0,3.0,5.0,8.0,6.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,5.714285714285714,4.714285714285714,1.889822365046137,1.8575654633281282
도서/교육,2018-05-10,4,53.6825,3,5,2018,4.0,6.0,8.0,6.0,3.0,5.0,8.0,6.0,3.0,3.0,3.0,3.0,5.0,3.0,5.142857142857143,4.785714285714286,1.6761634196950523,1.8050600428356258
도서/교육,2018-05-11,8,37.21,4,5,2018,4.0,4.0,6.0,8.0,6.0,3.0,5.0,8.0,6.0,3.0,3.0,3.0,3.0,5.0,5.571428571428571,5.0,1.9880595947760105,1.999999999999998
도서/교육,2018-05-12,1,28.0,5,5,2018,8.0,4.0,4.0,6.0,8.0,6.0,3.0,5.0,8.0,6.0,3.0,3.0,3.0,3.0,5.285714285714286,4.857142857142857,2.497617912751116,2.2138425646596676
도서/교육,2018-05-14,5,141.028,0,5,2018,1.0,8.0,4.0,4.0,6.0,8.0,6.0,3.0,5.0,8.0,6.0,3.0,3.0,3.0,5.142857142857143,5.0,2.478478796128211,2.1483446221182967
도서/교육,2018-05-15,7,40.325714285714284,1,5,2018,5.0,1.0,8.0,4.0,4.0,6.0,8.0,6.0,3.0,5.0,8.0,6.0,3.0,3.0,5.0,5.285714285714286,2.309401076758504,2.127785827444228
도서/교육,2018-05-16,6,209.095,2,5,2018,7.0,5.0,1.0,8.0,4.0,4.0,6.0,8.0,6.0,3.0,5.0,8.0,6.0,3.0,5.0,5.5,2.309401076758504,2.0286410760370117
도서/교육,2018-05-17,2,57.89,3,5,2018,6.0,7.0,5.0,1.0,8.0,4.0,4.0,6.0,8.0,6.0,3.0,5.0,8.0,6.0,4.714285714285714,5.214285714285714,2.5634797778466236,2.224983022530608
도서/교육,2018-05-18,7,107.12428571428572,4,5,2018,2.0,6.0,7.0,5.0,1.0,8.0,4.0,4.0,6.0,8.0,6.0,3.0,5.0,8.0,5.142857142857143,5.142857142857143,2.6726124191242446,2.1432234119210682
도서/교육,2018-05-19,2,44.675,5,5,2018,7.0,2.0,6.0,7.0,5.0,1.0,8.0,4.0,4.0,6.0,8.0,6.0,3.0,5.0,4.285714285714286,4.928571428571429,2.563479777846624,2.3026501693044463
도서/교육,2018-05-20,2,57.89,6,5,2018,2.0,7.0,2.0,6.0,7.0,5.0,1.0,8.0,4.0,4.0,6.0,8.0,6.0,3.0,4.428571428571429,4.857142857142857,2.3704530408864093,2.38124540321439
도서/교육,2018-05-21,7,108.66857142857144,0,5,2018,2.0,2.0,7.0,2.0,6.0,7.0,5.0,1.0,8.0,4.0,4.0,6.0,8.0,6.0,4.714285714285714,4.928571428571429,2.563479777846624,2.4326081512611952
도서/교육,2018-05-22,4,48.165,1,5,2018,7.0,2.0,2.0,7.0,2.0,6.0,7.0,5.0,1.0,8.0,4.0,4.0,6.0,8.0,4.285714285714286,4.642857142857143,2.3603873774083306,2.273835893447384
도서/교육,2018-05-23,3,46.25666666666666,2,5,2018,4.0,7.0,2.0,2.0,7.0,2.0,6.0,7.0,5.0,1.0,8.0,4.0,4.0,6.0,3.857142857142857,4.428571428571429,2.2677868380553647,2.2774576147127705
도서/교육,2018-05-25,2,31.599999999999998,4,5,2018,3.0,4.0,7.0,2.0,2.0,7.0,2.0,6.0,7.0,5.0,1.0,8.0,4.0,4.0,3.857142857142857,4.285714285714286,2.2677868380553647,2.3673604720015917
도서/교육,2018-05-28,1,19.95,0,5,2018,2.0,3.0,4.0,7.0,2.0,2.0,7.0,2.0,6.0,7.0,5.0,1.0,8.0,4.0,3.0,4.071428571428571,2.0000000000000018,2.5256921584232854
도서/교육,2018-05-29,3,42.593333333333334,1,5,2018,1.0,2.0,3.0,4.0,7.0,2.0,2.0,7.0,2.0,6.0,7.0,5.0,1.0,8.0,3.142857142857143,3.7142857142857144,1.9518001458970682,2.2677868380553625
도서/교육,2018-05-30,2,46.445,2,5,2018,3.0,1.0,2.0,3.0,4.0,7.0,2.0,2.0,7.0,2.0,6.0,7.0,5.0,1.0,3.142857142857143,3.7857142857142856,1.9518001458970682,2.1901377346421147
도서/교육,2018-06-01,1,28.0,4,6,2018,2.0,3.0,1.0,2.0,3.0,4.0,7.0,2.0,2.0,7.0,2.0,6.0,7.0,5.0,2.2857142857142856,3.5,1.1126972805283775,2.2786635759382494
도서/교육,2018-06-02,2,15.0,5,6,2018,1.0,2.0,3.0,1.0,2.0,3.0,4.0,7.0,2.0,2.0,7.0,2.0,6.0,7.0,2.0,3.142857142857143,0.8164965809277317,2.070196678027062
도서/교육,2018-06-03,1,108.99,6,6,2018,2.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,7.0,2.0,2.0,7.0,2.0,6.0,1.7142857142857142,2.7857142857142856,0.755928946018461,1.9681530361296538
도서/교육,2018-06-04,3,116.94666666666666,0,6,2018,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,7.0,2.0,2.0,7.0,2.0,1.8571428571428572,2.857142857142857,0.8997354108424427,1.95555000554213
도서/교육,2018-06-06,6,35.10666666666666,2,6,2018,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,7.0,2.0,2.0,7.0,2.5714285714285716,2.7857142857142856,1.7182493859684516,1.8050600428356278
도서/교육,2018-06-07,4,37.3425,3,6,2018,6.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,7.0,2.0,2.0,2.7142857142857144,2.9285714285714284,1.799470821684877,1.8171950369175571
도서/교육,2018-06-08,2,277.45,4,6,2018,4.0,6.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,7.0,2.0,2.7142857142857144,2.9285714285714284,1.799470821684877,1.8171950369175571
도서/교육,2018-06-09,2,32.475,5,6,2018,2.0,4.0,6.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,7.0,2.857142857142857,2.5714285714285716,1.676163419695054,1.3985864135061363
도서/교육,2018-06-10,1,59.89,6,6,2018,2.0,2.0,4.0,6.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,4.0,2.7142857142857144,2.357142857142857,1.799470821684877,1.3926810257774185
도서/교육,2018-06-11,4,26.85,0,6,2018,1.0,2.0,2.0,4.0,6.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.0,3.142857142857143,2.4285714285714284,1.6761634196950537,1.4525460784051265
도서/교육,2018-06-12,4,39.4075,1,6,2018,4.0,1.0,2.0,2.0,4.0,6.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,3.2857142857142856,2.5714285714285716,1.7043362064926955,1.5045717874984448
도서/교육,2018-06-13,6,55.445,2,6,2018,4.0,4.0,1.0,2.0,2.0,4.0,6.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,3.2857142857142856,2.9285714285714284,1.7043362064926955,1.6854255666327542
도서/교육,2018-06-14,2,84.44,3,6,2018,6.0,4.0,4.0,1.0,2.0,2.0,4.0,6.0,3.0,1.0,2.0,1.0,2.0,3.0,3.0,2.857142857142857,1.7320508075688794,1.7032612545052803
도서/교육,2018-06-15,2,49.980000000000004,4,6,2018,2.0,6.0,4.0,4.0,1.0,2.0,2.0,4.0,6.0,3.0,1.0,2.0,1.0,2.0,3.0,2.857142857142857,1.7320508075688794,1.7032612545052803
도서/교육,2018-06-16,1,115.0,5,6,2018,2.0,2.0,6.0,4.0,4.0,1.0,2.0,2.0,4.0,6.0,3.0,1.0,2.0,1.0,2.857142857142857,2.857142857142857,1.864454471471611,1.7032612545052803
도서/교육,2018-06-18,4,63.465,0,6,2018,1.0,2.0,2.0,6.0,4.0,4.0,1.0,2.0,2.0,4.0,6.0,3.0,1.0,2.0,3.2857142857142856,3.0,1.7043362064926955,1.7097008285302204
도서/교육,2018-06-19,5,36.318,1,6,2018,4.0,1.0,2.0,2.0,6.0,4.0,4.0,1.0,2.0,2.0,4.0,6.0,3.0,1.0,3.4285714285714284,3.2857142857142856,1.8126539343499333,1.6837947722821902
도서/교육,2018-06-20,5,98.52799999999999,2,6,2018,5.0,4.0,1.0,2.0,2.0,6.0,4.0,4.0,1.0,2.0,2.0,4.0,6.0,3.0,3.5714285714285716,3.4285714285714284,1.902379462422685,1.741541567969892
도서/교육,2018-06-21,1,68.99,3,6,2018,5.0,5.0,4.0,1.0,2.0,2.0,6.0,4.0,4.0,1.0,2.0,2.0,4.0,6.0,2.857142857142857,3.0714285714285716,1.7728105208558387,1.685425566632754
도서/교육,2018-06-23,4,49.955,5,6,2018,1.0,5.0,5.0,4.0,1.0,2.0,2.0,6.0,4.0,4.0,1.0,2.0,2.0,4.0,3.142857142857143,3.0714285714285716,1.7728105208558385,1.685425566632754
도서/교육,2018-06-24,3,205.59666666666666,6,6,2018,4.0,1.0,5.0,5.0,4.0,1.0,2.0,2.0,6.0,4.0,4.0,1.0,2.0,2.0,3.2857142857142856,3.142857142857143,1.7043362064926952,1.6574838603294892
도서/교육,2018-06-25,3,245.6,0,6,2018,3.0,4.0,1.0,5.0,5.0,4.0,1.0,2.0,2.0,6.0,4.0,4.0,1.0,2.0,3.5714285714285716,3.2142857142857144,1.3972762620115458,1.6256866681058624
도서/교육,2018-06-26,1,59.89,1,6,2018,3.0,3.0,4.0,1.0,5.0,5.0,4.0,1.0,2.0,2.0,6.0,4.0,4.0,1.0,3.142857142857143,3.2142857142857144,1.6761634196950534,1.6256866681058624
도서/교육,2018-06-27,2,72.45,2,6,2018,1.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,1.0,2.0,2.0,6.0,4.0,4.0,2.7142857142857144,3.0714285714285716,1.4960264830861938,1.6391501416322989
도서/교육,2018-06-29,2,57.894999999999996,4,6,2018,2.0,1.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,1.0,2.0,2.0,6.0,4.0,2.2857142857142856,2.9285714285714284,1.1126972805283772,1.6391501416322989
도서/교육,2018-06-30,1,35.0,5,6,2018,2.0,2.0,1.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,1.0,2.0,2.0,6.0,2.2857142857142856,2.5714285714285716,1.1126972805283772,1.452546078405126
도서/교육,2018-07-02,5,149.334,0,7,2018,1.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,1.0,2.0,2.0,2.4285714285714284,2.7857142857142856,1.3972762620115466,1.5776599725577716
도서/교육,2018-07-03,6,151.975,1,7,2018,5.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,1.0,2.0,2.857142857142857,3.0714285714285716,1.9518001458970684,1.7743595036946844
도서/교육,2018-07-04,1,57.89,2,7,2018,6.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,1.0,2.5714285714285716,3.0714285714285716,2.070196678027065,1.7743595036946844
도서/교육,2018-07-05,5,108.774,3,7,2018,1.0,6.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,5.0,5.0,4.0,3.142857142857143,3.142857142857143,2.115700942049817,1.833749536506379
도서/교육,2018-07-08,1,69.9,6,7,2018,5.0,1.0,6.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,5.0,5.0,3.0,2.857142857142857,2.2360679774997916,1.8337495365063796
도서/교육,2018-07-10,1,274.95,1,7,2018,1.0,5.0,1.0,6.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,5.0,2.857142857142857,2.5714285714285716,2.3401261667248807,1.785164750607962
도서/교육,2018-07-11,2,56.49,2,7,2018,1.0,1.0,5.0,1.0,6.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,3.0,2.642857142857143,2.2360679774997916,1.7368026705655184
도서/교육,2018-07-12,1,115.89,3,7,2018,2.0,1.0,1.0,5.0,1.0,6.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,4.0,2.4285714285714284,2.4285714285714284,2.1491969707422416,1.7415415679698931
도서/교육,2018-07-13,1,121.99,4,7,2018,1.0,2.0,1.0,1.0,5.0,1.0,6.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,1.7142857142857142,2.2857142857142856,1.4960264830861942,1.7728105208558373
도서/교육,2018-07-14,1,514.9,5,7,2018,1.0,1.0,2.0,1.0,1.0,5.0,1.0,6.0,5.0,1.0,2.0,2.0,1.0,3.0,1.7142857142857142,2.142857142857143,1.4960264830861942,1.79130991422233
도서/교육,2018-07-15,1,19.99,6,7,2018,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,6.0,5.0,1.0,2.0,2.0,1.0,1.1428571428571428,2.142857142857143,0.37796447300923935,1.79130991422233
도서/교육,2018-07-16,1,40.0,0,7,2018,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,6.0,5.0,1.0,2.0,2.0,1.1428571428571428,2.0714285714285716,0.37796447300923935,1.8171950369175582
도서/교육,2018-07-17,1,40.0,1,7,2018,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,6.0,5.0,1.0,2.0,1.1428571428571428,2.0,0.37796447300923935,1.8397324220156008
도서/교육,2018-07-18,4,27.32,2,7,2018,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,6.0,5.0,1.0,1.4285714285714286,2.2142857142857144,1.1338934190276857,1.8883680959850144
도서/교육,2018-07-19,2,44.495000000000005,3,7,2018,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,6.0,5.0,1.5714285714285714,2.0,1.1338934190276857,1.709700828530222
도서/교육,2018-07-20,3,41.333333333333336,4,7,2018,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,6.0,1.8571428571428572,1.7857142857142858,1.2149857925879155,1.3114039117603036
도서/교육,2018-07-23,6,166.795,0,7,2018,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.5714285714285716,2.142857142857143,1.902379462422686,1.7032612545052812
도서/교육,2018-07-24,4,83.705,1,7,2018,6.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0714285714285716,1.8257418583505558,1.5915297775935695
도서/교육,2018-07-25,1,30.4,2,7,2018,4.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0714285714285716,1.8257418583505558,1.5915297775935695
도서/교육,2018-07-26,2,293.7,3,7,2018,1.0,4.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.142857142857143,2.142857142857143,1.6761634196950537,1.5619092289760128
도서/교육,2018-07-28,1,28.9,5,7,2018,2.0,1.0,4.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.7142857142857144,2.0714285714285716,1.7994708216848767,1.5915297775935695
도서/교육,2018-07-29,1,154.9,6,7,2018,1.0,2.0,1.0,4.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5714285714285716,2.0714285714285716,1.9023794624226857,1.5915297775935695
도서/교육,2018-07-30,3,56.64666666666667,0,7,2018,1.0,1.0,2.0,1.0,4.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.5714285714285716,2.2142857142857144,1.9023794624226857,1.5776599725577727
도서/교육,2018-07-31,4,57.4725,1,7,2018,3.0,1.0,1.0,2.0,1.0,4.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.2857142857142856,2.4285714285714284,1.3801311186847114,1.6035674514745466
도서/교육,2018-08-01,3,35.93333333333333,2,8,2018,4.0,3.0,1.0,1.0,2.0,1.0,4.0,6.0,3.0,2.0,4.0,1.0,1.0,1.0,2.142857142857143,2.5714285714285716,1.2149857925879153,1.554857684028483
도서/교육,2018-08-02,3,56.916666666666664,3,8,2018,3.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,6.0,3.0,2.0,4.0,1.0,1.0,2.4285714285714284,2.7142857142857144,1.1338934190276853,1.4898926873369835
도서/교육,2018-08-03,4,67.4475,4,8,2018,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,6.0,3.0,2.0,4.0,1.0,2.7142857142857144,2.9285714285714284,1.2535663410560205,1.4392458342578478
도서/교육,2018-08-04,2,110.99000000000001,5,8,2018,4.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,6.0,3.0,2.0,4.0,2.857142857142857,2.7857142857142856,1.069044967649701,1.4238934396479697
도서/교육,2018-08-05,1,74.9,6,8,2018,2.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,6.0,3.0,2.0,2.857142857142857,2.7142857142857144,1.069044967649701,1.4898926873369835
도서/교육,2018-08-06,3,46.116666666666674,0,8,2018,1.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,6.0,3.0,2.857142857142857,2.7142857142857144,1.069044967649701,1.4898926873369835
도서/교육,2018-08-07,6,161.065,1,8,2018,3.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,6.0,3.142857142857143,2.7142857142857144,1.5735915849388884,1.4898926873369835
도서/교육,2018-08-08,3,63.296666666666674,2,8,2018,6.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,3.142857142857143,2.642857142857143,1.5735915849388884,1.446860944737466
도서/교육,2018-08-09,4,60.985,3,8,2018,3.0,6.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,3.2857142857142856,2.857142857142857,1.6035674514745484,1.4064216928154856
도서/교육,2018-08-10,3,42.96666666666667,4,8,2018,4.0,3.0,6.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,3.142857142857143,2.9285714285714284,1.5735915849388884,1.3847680013570558
도서/교육,2018-08-11,3,27.49666666666667,5,8,2018,3.0,4.0,3.0,6.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,3.2857142857142856,3.0714285714285716,1.4960264830861936,1.268814450536447
도서/교육,2018-08-12,3,19.95,6,8,2018,3.0,3.0,4.0,3.0,6.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,3.5714285714285716,3.2142857142857144,1.1338934190276844,1.1217137594956001
도서/교육,2018-08-13,4,32.6625,0,8,2018,3.0,3.0,3.0,4.0,3.0,6.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,3.0,3.7142857142857144,3.2857142857142856,1.1126972805283761,1.1387288073563833
도서/교육,2018-08-14,4,49.4475,1,8,2018,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,1.0,2.0,4.0,3.0,3.0,4.0,3.4285714285714284,3.2857142857142856,0.5345224838248546,1.1387288073563833
도서/교육,2018-08-16,1,114.9,3,8,2018,4.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,1.0,2.0,4.0,3.0,3.0,3.142857142857143,3.142857142857143,1.0690449676497007,1.2924123453177263
도서/교육,2018-08-17,2,25.0,4,8,2018,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,1.0,2.0,4.0,3.0,2.857142857142857,3.0714285714285716,1.069044967649701,1.3280573269766105
도서/교육,2018-08-18,2,56.995,5,8,2018,2.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,1.0,2.0,4.0,2.7142857142857144,2.9285714285714284,1.1126972805283768,1.3280573269766112
도서/교육,2018-08-19,2,41.405,6,8,2018,2.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,1.0,2.0,2.5714285714285716,2.9285714285714284,1.133893419027685,1.3280573269766112
도서/교육,2018-08-20,2,58.675000000000004,0,8,2018,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,1.0,2.4285714285714284,3.0,1.1338934190276853,1.2403473458920833
도서/교육,2018-08-21,2,27.424999999999997,1,8,2018,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,3.0,2.142857142857143,2.9285714285714284,0.8997354108424421,1.2688144505364476
도서/교육,2018-08-22,2,19.9,2,8,2018,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,6.0,1.8571428571428572,2.642857142857143,0.37796447300923924,0.9287827316640653
도서/교육,2018-08-23,3,26.666666666666668,3,8,2018,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,2.142857142857143,2.642857142857143,0.3779644730092385,0.9287827316640653
도서/교육,2018-08-24,3,45.13333333333333,4,8,2018,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,4.0,2.2857142857142856,2.5714285714285716,0.487950036474275,0.8516306272526409
도서/교육,2018-08-27,1,25.0,0,8,2018,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,3.0,3.0,2.142857142857143,2.4285714285714284,0.6900655593423605,0.9376144618769924
미디어/엔터테인먼트,2017-01-27,3,162.5666666666667,4,1,2017,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.7142857142857142,1.6428571428571428,0.9511897312113419,0.8418973861410954
미디어/엔터테인먼트,2017-01-29,1,309.9,6,1,2017,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.5714285714285714,1.6428571428571428,0.9759000729485332,0.8418973861410954
미디어/엔터테인먼트,2017-01-31,5,96.7,1,1,2017,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.142857142857143,1.9285714285714286,1.5735915849388864,1.2066664642907567
미디어/엔터테인먼트,2017-02-02,4,302.9,3,2,2017,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.5714285714285716,2.0714285714285716,1.618347187425374,1.3280573269766118
미디어/엔터테인먼트,2017-02-03,1,398.0,4,2,2017,4.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,2.5714285714285716,2.0,1.618347187425374,1.3587324409735146
미디어/엔터테인먼트,2017-02-04,1,239.9,5,2,2017,1.0,4.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.5714285714285716,2.0,1.618347187425374,1.3587324409735146
미디어/엔터테인먼트,2017-02-06,2,207.445,0,2,2017,1.0,1.0,4.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.4285714285714284,2.0714285714285716,1.618347187425374,1.3280573269766118
미디어/엔터테인먼트,2017-02-10,1,314.8,4,2,2017,2.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.142857142857143,1.9285714285714286,1.6761634196950514,1.3280573269766118
미디어/엔터테인먼트,2017-02-12,1,46.0,6,2,2017,1.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.142857142857143,1.8571428571428572,1.6761634196950514,1.3506205330054122
미디어/엔터테인먼트,2017-02-17,1,59.0,4,2,2017,1.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.5714285714285714,1.8571428571428572,1.1338934190276813,1.3506205330054122
미디어/엔터테인먼트,2017-02-18,1,55.99,5,2,2017,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,1.1428571428571428,1.8571428571428572,0.37796447300922603,1.3506205330054122
미디어/엔터테인먼트,2017-02-19,1,99.9,6,2,2017,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,1.0,1.0,1.1428571428571428,1.8571428571428572,0.37796447300922603,1.3506205330054122
미디어/엔터테인먼트,2017-02-20,1,343.4,0,2,2017,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,1.0,1.1428571428571428,1.8571428571428572,0.37796447300922603,1.3506205330054122
미디어/엔터테인먼트,2017-02-22,1,55.9,2,2,2017,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,3.0,1.0,1.7142857142857142,0.0,1.3259870882635916
미디어/엔터테인먼트,2017-02-23,1,46.0,3,2,2017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,3.0,1.0,1.5714285714285714,0.0,1.2838814775327387
미디어/엔터테인먼트,2017-02-24,2,414.895,4,2,2017,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,1.0,1.1428571428571428,1.6428571428571428,0.37796447300922603,1.27744594087896
미디어/엔터테인먼트,2017-02-25,1,194.5,5,2,2017,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,1.1428571428571428,1.3571428571428572,0.37796447300922603,0.8418973861410953
미디어/엔터테인먼트,2017-02-26,1,59.0,6,2,2017,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.1428571428571428,1.1428571428571428,0.37796447300922603,0.36313651960128135
미디어/엔터테인먼트,2017-03-01,2,194.5,2,3,2017,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.2857142857142858,1.2142857142857142,0.4879500364742657,0.4258153136263199
미디어/엔터테인먼트,2017-03-02,1,59.0,3,3,2017,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.2857142857142858,1.2142857142857142,0.4879500364742657,0.4258153136263199
미디어/엔터테인먼트,2017-03-03,5,217.01999999999998,4,3,2017,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.8571428571428572,1.4285714285714286,1.4638501094227994,1.0894095588038442
미디어/엔터테인먼트,2017-03-04,2,194.7,5,3,2017,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5,1.4142135623730947,1.0919284281983377
미디어/엔터테인먼트,2017-03-06,2,43.495,0,3,2017,2.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.5714285714285714,1.4142135623730947,1.0894095588038442
