,price,product_weight_g,dist,order_delivered_customer_day,seller_id_mean,seller_city_mean,customer_city_mean,cluster
32839,195.5,600.0,547.6670670507367,4,7.049586776859504,8.041666666666666,4.188768009408998,0.0
74964,135.0,1850.0,597.3242029183401,13,8.455645161290322,8.164498531263114,8.893838158871567,2.0
84891,11.99,300.0,6.595681347201399,5,4.1875,5.20036210018105,4.188768009408998,1.0
21173,49.0,200.0,19.599067182924944,1,5.247990815154994,5.20036210018105,4.1,0.0
76207,23.7,250.0,22.012675163813142,1,5.934782608695652,5.20036210018105,3.836734693877551,0.0
78875,48.9,900.0,124.30472182007078,6,8.455645161290322,8.164498531263114,5.133333333333334,1.0
36691,49.0,250.0,8.863042669020812,6,5.247990815154994,5.20036210018105,4.188768009408998,1.0
64650,29.98,175.0,818.0509597479188,8,5.743781094527363,5.20036210018105,10.7578125,1.0
54996,18.9,150.0,888.0575726393282,6,8.570652173913043,8.041666666666666,8.893838158871567,1.0
16888,29.99,350.0,902.1635800360996,18,8.13469387755102,8.164498531263114,9.617021276595745,3.0
15583,174.9,1600.0,143.26527554706797,11,6.3426573426573425,5.20036210018105,4.163043478260869,2.0
18156,50.0,750.0,2123.564359483396,20,5.333333333333333,5.20036210018105,11.414285714285716,3.0
32661,53.9,1550.0,234.67667910696304,13,8.292792792792794,8.292792792792794,7.7164179104477615,2.0
70824,29.99,300.0,16.19809646911986,3,5.743781094527363,5.20036210018105,3.774509803921569,0.0
483,55.0,250.0,1474.7068570233987,14,5.247990815154994,5.20036210018105,12.223880597014926,2.0
84209,228.0,12000.0,366.6308174144472,3,4.796052631578948,5.20036210018105,9.10344827586207,0.0
79729,72.9,213.0,894.4916442796002,20,8.470588235294118,8.041666666666666,8.893838158871567,3.0
51232,17.99,150.0,7.255557608554806,4,5.743781094527363,5.20036210018105,4.188768009408998,0.0
60879,89.9,1383.0,568.7879799801352,14,8.455645161290322,8.164498531263114,10.7578125,2.0
4011,56.99,350.0,28.65675069383664,3,5.0365448504983386,5.063977746870654,4.188768009408998,0.0
47468,44.9,550.0,35.957020558162036,1,5.054347826086956,5.526881720430108,3.836734693877551,0.0
45150,49.0,1550.0,425.0345930934114,7,8.292792792792794,8.292792792792794,4.188768009408998,1.0
44911,129.99,2100.0,101.84853315373168,7,4.321100917431193,5.20036210018105,5.748538011695906,1.0
39747,19.9,1050.0,536.1997950862669,2,8.570652173913043,8.041666666666666,4.188768009408998,0.0
75673,45.0,800.0,863.5687939089557,16,5.0395189003436425,5.20036210018105,9.09181141439206,3.0
95236,499.99,425.0,2013.9216817144477,19,8.12719298245614,8.26126126126126,11.414285714285716,3.0
26143,80.0,700.0,301.23217721748574,6,8.13469387755102,8.164498531263114,4.188768009408998,1.0
107134,67.99,450.0,344.01386542961274,2,4.114583333333333,5.20036210018105,8.893838158871567,0.0
37052,24.99,300.0,334.44667737292923,14,5.205128205128205,5.063977746870654,8.893838158871567,2.0
102067,205.0,9750.0,355.1942968233343,5,4.5978260869565215,5.20036210018105,8.893838158871567,1.0
62372,79.9,8300.0,572.1453741193269,16,8.292792792792794,8.292792792792794,7.949838187702265,3.0
83276,35.0,850.0,368.7822605814935,11,4.796052631578948,5.20036210018105,10.72463768115942,2.0
14262,75.0,2600.0,12.98158695877742,2,5.0395189003436425,5.20036210018105,4.188768009408998,0.0
32754,124.9,200.0,527.3389111255776,6,7.0962962962962965,8.041666666666666,4.188768009408998,1.0
58615,109.99,2100.0,582.0137909952526,14,8.049504950495049,8.164498531263114,8.893838158871567,2.0
1623,13.65,200.0,2128.464204155501,8,5.934782608695652,5.20036210018105,11.414285714285716,1.0
99010,126.99,1550.0,23.20234706577502,1,6.062874251497006,5.20036210018105,4.188768009408998,0.0
66818,49.9,1750.0,470.2189373501064,13,8.292792792792794,8.292792792792794,10.7578125,2.0
80106,56.99,350.0,24.52908522589071,1,5.0365448504983386,5.063977746870654,4.188768009408998,0.0
3864,18.6,167.0,294.2119446961068,6,8.313725490196079,8.26126126126126,4.188768009408998,1.0
80400,59.0,1650.0,409.48925171109454,4,8.292792792792794,8.292792792792794,4.188768009408998,0.0
47830,49.99,500.0,27.82003333305773,1,5.0395189003436425,5.20036210018105,4.17948717948718,0.0
23940,99.99,1200.0,857.7343334858664,14,6.062874251497006,5.20036210018105,10.385906040268456,2.0
82575,18.98,150.0,300.15922243336934,19,4.388535031847134,5.20036210018105,8.893838158871567,3.0
73303,105.0,1000.0,17.790330630060996,2,7.125,6.593373493975903,8.893838158871567,0.0
103623,48.9,1150.0,534.7784903201979,5,8.455645161290322,8.164498531263114,7.949838187702265,1.0
27949,38.99,550.0,317.7982279158378,4,7.84549356223176,8.164498531263114,4.188768009408998,0.0
48744,84.9,321.0,907.6445040888076,10,9.191919191919192,8.041666666666666,7.949838187702265,2.0
2758,39.9,1400.0,11.792304722115622,0,4.838095238095238,5.20036210018105,4.188768009408998,0.0
36239,24.99,100.0,16.07410020766543,4,4.873333333333333,5.20036210018105,4.188768009408998,0.0
85905,49.0,133.0,9.298034771800005,2,5.743781094527363,5.20036210018105,4.188768009408998,0.0
103582,42.99,350.0,340.5647394639119,6,5.743781094527363,5.20036210018105,8.893838158871567,1.0
74431,23.99,150.0,848.984470532825,6,4.114583333333333,5.20036210018105,10.385906040268456,1.0
19837,79.99,350.0,24.784855514558643,3,5.0365448504983386,5.063977746870654,3.774509803921569,0.0
38179,23.99,100.0,23.94380921070417,1,5.0365448504983386,5.063977746870654,4.188768009408998,0.0
6891,94.99,1400.0,353.870313737298,8,6.2924528301886795,6.593373493975903,4.188768009408998,1.0
79384,17.9,100.0,541.7654911670245,9,8.570652173913043,8.041666666666666,4.188768009408998,1.0
105374,89.99,1200.0,19.5968372302131,3,6.062874251497006,5.20036210018105,4.188768009408998,0.0
62446,29.99,300.0,494.0469180787684,4,5.743781094527363,5.20036210018105,7.949838187702265,0.0
65547,34.99,200.0,890.476777721839,3,5.0365448504983386,5.063977746870654,9.09181141439206,0.0
62015,89.9,1383.0,301.9991021954112,10,8.455645161290322,8.164498531263114,4.188768009408998,2.0
43324,89.99,250.0,28.797388048365697,2,5.0365448504983386,5.063977746870654,4.256410256410256,0.0
4967,59.0,1650.0,419.0651321573241,6,8.292792792792794,8.292792792792794,4.188768009408998,1.0
27769,79.9,2400.0,353.25563492455717,8,4.780952380952381,5.20036210018105,8.893838158871567,1.0
27873,14.99,200.0,87.79142364531144,1,4.114583333333333,5.20036210018105,5.748538011695906,0.0
26676,35.0,1400.0,95.1569885795992,0,4.796052631578948,5.20036210018105,3.756410256410256,0.0
44267,81.5,1250.0,299.5231150072976,7,7.230769230769231,8.164498531263114,4.188768009408998,1.0
26101,109.99,1500.0,488.9405531885808,8,6.062874251497006,5.20036210018105,7.949838187702265,1.0
84685,49.9,200.0,482.6272716849067,3,5.522875816993464,5.20036210018105,7.747474747474747,0.0
8822,17.99,50.0,317.0582957454112,5,4.388535031847134,5.20036210018105,8.893838158871567,1.0
22784,30.5,200.0,365.59419454533145,11,4.818181818181818,5.20036210018105,10.72463768115942,2.0
21359,11.99,275.0,2467.305225915692,9,4.388535031847134,5.20036210018105,12.859154929577464,1.0
101413,99.9,584.0,287.7100842072397,4,8.12719298245614,8.26126126126126,4.188768009408998,0.0
79388,59.0,200.0,415.95363040055287,3,5.247990815154994,5.20036210018105,5.463414634146342,0.0
28685,107.0,350.0,308.93813757058166,6,8.39080459770115,8.26126126126126,3.889908256880734,1.0
69034,184.9,19400.0,13.248950306671968,0,5.205128205128205,5.063977746870654,4.188768009408998,0.0
91897,49.0,1550.0,338.10514631567446,13,8.292792792792794,8.292792792792794,5.748538011695906,2.0
57318,35.9,550.0,552.5905724974486,3,7.230769230769231,8.164498531263114,7.949838187702265,0.0
39312,59.9,900.0,409.8152603069549,4,7.230769230769231,8.164498531263114,6.367977528089888,0.0
59459,119.99,1500.0,21.348690644282897,1,6.062874251497006,5.20036210018105,4.188768009408998,0.0
11803,49.99,1600.0,6.518465672990613,1,5.0365448504983386,5.063977746870654,3.889908256880734,0.0
93096,24.75,700.0,297.45233809523984,6,8.373983739837398,8.164498531263114,4.188768009408998,1.0
96191,45.0,200.0,20.578320150017017,1,5.247990815154994,5.20036210018105,4.188768009408998,0.0
34079,103.83,2600.0,293.179396598268,4,8.075601374570446,8.164498531263114,4.188768009408998,0.0
6781,69.77,100.0,13.906192885294267,1,5.575342465753424,5.526881720430108,4.188768009408998,0.0
24073,259.99,3100.0,373.80662948027145,6,6.2924528301886795,6.593373493975903,4.188768009408998,1.0
32724,98.44,200.0,534.734687337216,4,8.470588235294118,8.041666666666666,4.188768009408998,0.0
62509,59.99,950.0,558.7445199475507,5,5.0365448504983386,5.063977746870654,7.7164179104477615,1.0
70005,99.99,4475.0,330.72894440354423,6,6.062874251497006,5.20036210018105,7.961165048543689,1.0
18277,199.99,1436.0,25.291522088891085,5,6.2924528301886795,6.593373493975903,10.72463768115942,1.0
36312,169.99,2425.0,9.383359183265595,2,5.322916666666667,5.20036210018105,4.188768009408998,0.0
14846,23.0,2300.0,188.39274064390105,4,8.39080459770115,8.26126126126126,5.395348837209302,0.0
22002,49.9,300.0,211.2405092306496,6,4.818181818181818,5.20036210018105,7.1,1.0
29948,56.99,400.0,833.988725709731,13,5.0365448504983386,5.063977746870654,10.7578125,2.0
27815,299.99,1582.0,341.09292808914444,20,6.2924528301886795,6.593373493975903,4.188768009408998,3.0
32588,16.5,350.0,865.729594764563,9,4.388535031847134,5.20036210018105,9.09181141439206,1.0
56746,84.99,550.0,502.4137282330181,5,5.0365448504983386,5.063977746870654,7.949838187702265,1.0
103819,224.9,1067.0,13.878691352039231,11,6.3426573426573425,5.20036210018105,4.188768009408998,2.0
92728,215.0,5200.0,1445.0734171505976,13,6.608108108108108,5.20036210018105,12.223880597014926,2.0
64273,23.99,650.0,52.104822303887495,0,4.1875,5.20036210018105,5.169934640522876,0.0
86831,249.99,1750.0,314.82872485061296,13,6.2924528301886795,6.593373493975903,3.9894736842105263,2.0
98780,9.0,100.0,56.17419604575384,1,5.934782608695652,5.20036210018105,5.698630136986301,0.0
101661,16.97,125.0,2363.534457202322,15,4.388535031847134,5.20036210018105,12.578947368421051,2.0
53570,53.2,700.0,664.7728782121391,6,7.84549356223176,8.164498531263114,9.09181141439206,1.0
51878,29.99,350.0,466.889476614283,16,5.743781094527363,5.20036210018105,7.906666666666666,3.0
21313,27.4,400.0,298.8860095953582,7,7.230769230769231,8.164498531263114,4.188768009408998,1.0
50354,39.99,100.0,15.365408282031687,0,4.873333333333333,5.20036210018105,4.188768009408998,0.0
61408,28.0,200.0,763.4915833912199,9,8.470588235294118,8.041666666666666,10.385906040268456,1.0
30955,21.99,300.0,375.3433077051807,4,5.743781094527363,5.20036210018105,9.10344827586207,0.0
82214,53.9,1800.0,579.4281376515434,12,8.292792792792794,8.292792792792794,9.09181141439206,2.0
59492,20.89,1650.0,24.592265123729636,1,4.796052631578948,5.20036210018105,4.188768009408998,0.0
52543,25.0,100.0,2119.2813266037556,13,5.333333333333333,5.20036210018105,11.414285714285716,2.0
107264,78.0,250.0,351.68289293526317,4,5.247990815154994,5.20036210018105,7.961165048543689,0.0
70176,299.0,3000.0,2667.631768444114,20,9.76923076923077,7.735135135135135,12.578947368421051,3.0
62187,75.0,1650.0,347.97167202480176,5,5.0395189003436425,5.20036210018105,7.961165048543689,1.0
64368,179.9,3100.0,21.35964619137906,0,5.205128205128205,5.063977746870654,4.188768009408998,0.0
6821,21.9,150.0,2.3915216933005556,3,5.934782608695652,5.20036210018105,4.188768009408998,0.0
82647,29.0,250.0,16.954511267200605,0,5.247990815154994,5.20036210018105,4.188768009408998,0.0
104267,89.9,1383.0,662.3458580906035,9,8.455645161290322,8.164498531263114,9.09181141439206,1.0
25809,19.9,167.0,765.7229385737826,15,4.780952380952381,5.20036210018105,11.12280701754386,2.0
18128,14.9,167.0,2362.64954869384,13,4.780952380952381,5.20036210018105,12.578947368421051,2.0
3974,59.99,950.0,11.499875546308155,2,5.0365448504983386,5.063977746870654,4.188768009408998,0.0
16488,69.99,583.0,130.12592323557325,3,6.2924528301886795,6.593373493975903,8.623376623376624,0.0
91968,49.9,600.0,35.60986844361311,2,5.054347826086956,5.526881720430108,3.5444444444444443,0.0
33687,159.99,623.0,47.816538810679305,8,4.873333333333333,5.20036210018105,5.169934640522876,1.0
2451,19.99,650.0,20.041176139400317,0,4.321100917431193,5.20036210018105,4.188768009408998,0.0
35176,53.9,1500.0,4.2857218878551695,2,8.292792792792794,8.292792792792794,5.463414634146342,0.0
103714,299.99,394.0,305.3986706562462,7,8.12719298245614,8.26126126126126,4.188768009408998,1.0
102999,69.9,800.0,612.011265728703,7,8.455645161290322,8.164498531263114,9.10344827586207,1.0
90012,53.9,1750.0,678.8122926657439,9,8.292792792792794,8.292792792792794,8.893838158871567,1.0
60380,500.0,425.0,299.6291598319821,4,8.12719298245614,8.26126126126126,4.188768009408998,0.0
22080,75.0,2550.0,14.515044493075834,2,4.796052631578948,5.20036210018105,4.188768009408998,0.0
81228,89.9,1350.0,584.4990377978255,12,8.455645161290322,8.164498531263114,8.893838158871567,2.0
58138,119.0,3000.0,666.9989801114057,3,9.76923076923077,7.735135135135135,7.961165048543689,0.0
90670,67.0,1400.0,10.865696724590192,1,4.796052631578948,5.20036210018105,3.889908256880734,0.0
104817,200.0,9750.0,6.7872131599778065,1,4.5978260869565215,5.20036210018105,4.188768009408998,0.0
55173,29.0,200.0,326.77395234562664,13,5.247990815154994,5.20036210018105,6.367977528089888,2.0
1810,18.99,50.0,19.443121442435707,1,4.873333333333333,5.20036210018105,4.188768009408998,0.0
37446,148.0,125.0,539.2479558826075,5,7.049586776859504,8.041666666666666,4.188768009408998,1.0
34404,49.9,200.0,352.8053129394836,9,4.818181818181818,5.20036210018105,8.893838158871567,1.0
73825,59.9,1650.0,424.2105226945619,6,8.292792792792794,8.292792792792794,3.944881889763779,1.0
102684,99.9,584.0,311.84786721947904,6,8.12719298245614,8.26126126126126,3.889908256880734,1.0
106051,105.9,1550.0,161.80450346882003,13,9.006535947712418,8.164498531263114,4.163043478260869,2.0
30474,13.65,200.0,8.905053033561488,1,5.934782608695652,5.20036210018105,4.188768009408998,0.0
28560,78.0,250.0,45.372773072582326,1,5.247990815154994,5.20036210018105,3.944881889763779,0.0
50306,114.9,1550.0,316.97238193039277,6,9.006535947712418,8.164498531263114,4.188768009408998,1.0
3000,49.0,200.0,140.70774107369888,1,5.247990815154994,5.20036210018105,4.163043478260869,0.0
4912,71.99,1100.0,553.7116567966635,11,8.13469387755102,8.164498531263114,7.949838187702265,2.0
93407,32.99,100.0,24.91875650746371,0,4.873333333333333,5.20036210018105,4.188768009408998,0.0
48532,105.0,1000.0,327.4286916255233,7,7.125,6.593373493975903,4.188768009408998,1.0
86648,109.99,2200.0,293.8814685792228,7,8.049504950495049,8.164498531263114,4.188768009408998,1.0
67847,65.0,245.0,3.4411346733095067,4,7.049586776859504,8.041666666666666,6.913793103448276,0.0
79225,59.9,1850.0,646.3188997748146,7,8.292792792792794,8.292792792792794,8.893838158871567,1.0
30902,12.99,300.0,92.7151833513521,0,4.1875,5.20036210018105,3.756410256410256,0.0
104914,56.0,300.0,144.4342863830103,0,5.247990815154994,5.20036210018105,4.163043478260869,0.0
57918,107.0,3100.0,248.49944718839603,3,8.39080459770115,8.26126126126126,7.7164179104477615,0.0
58261,110.0,3500.0,19.139691684161985,4,5.0395189003436425,5.20036210018105,4.256410256410256,0.0
81919,29.99,100.0,13.856722117812293,4,4.873333333333333,5.20036210018105,4.188768009408998,0.0
39546,149.9,200.0,546.4843038012657,5,7.0962962962962965,8.041666666666666,3.944881889763779,1.0
89662,53.2,650.0,67.61191951259653,1,7.84549356223176,8.164498531263114,5.395348837209302,0.0
91348,69.9,2600.0,136.70034206907715,7,5.0395189003436425,5.20036210018105,6.771929824561403,1.0
60384,75.0,1800.0,550.3785070437731,4,4.796052631578948,5.20036210018105,7.7164179104477615,0.0
100492,31.9,700.0,590.1697886655917,10,7.230769230769231,8.164498531263114,8.893838158871567,2.0
29627,22.99,200.0,28.78822926112332,2,5.185567010309279,5.20036210018105,4.188768009408998,0.0
44805,12.9,700.0,570.0116644094197,8,8.455645161290322,8.164498531263114,8.893838158871567,1.0
73731,99.9,1225.0,543.9185786171427,14,9.006535947712418,8.164498531263114,7.949838187702265,2.0
106142,49.0,250.0,2475.8548883015187,11,5.247990815154994,5.20036210018105,12.859154929577464,2.0
73395,32.99,150.0,20.93434028033632,2,4.818181818181818,5.20036210018105,4.188768009408998,0.0
69461,294.99,18050.0,42.28047243123079,4,5.322916666666667,5.20036210018105,5.169934640522876,0.0
6173,89.9,1400.0,544.2688313445841,6,8.075601374570446,8.164498531263114,7.949838187702265,1.0
48634,45.0,200.0,11.759853218129413,1,5.0395189003436425,5.20036210018105,4.188768009408998,0.0
63509,108.0,1000.0,434.1679339257334,14,7.125,6.593373493975903,9.617021276595745,2.0
26322,139.8,200.0,505.14087327022446,7,7.049586776859504,8.041666666666666,5.748538011695906,1.0
32880,97.0,1800.0,516.8157331308664,8,8.39080459770115,8.26126126126126,8.893838158871567,1.0
77327,75.0,2600.0,79.18376897603024,2,5.0395189003436425,5.20036210018105,3.756410256410256,0.0
34936,49.0,250.0,2.966657891727465,1,5.247990815154994,5.20036210018105,4.188768009408998,0.0
72750,19.9,200.0,595.0512331919332,5,8.13469387755102,8.164498531263114,8.893838158871567,1.0
42695,72.9,900.0,321.1767009012412,2,7.230769230769231,8.164498531263114,3.889908256880734,0.0
79020,79.9,1500.0,602.5101350665705,16,7.927835051546392,8.164498531263114,9.10344827586207,3.0
19977,99.99,1800.0,287.9260661317706,6,8.373983739837398,8.164498531263114,4.256410256410256,1.0
47246,70.9,500.0,340.5758801303241,3,6.209302325581396,7.735135135135135,4.188768009408998,0.0
28819,56.99,375.0,41.042919547057686,3,5.0365448504983386,5.063977746870654,5.169934640522876,0.0
33102,211.5,800.0,457.73118026953074,10,8.470588235294118,8.041666666666666,3.756410256410256,2.0
100754,13.77,125.0,18.98735435344324,1,4.388535031847134,5.20036210018105,4.17948717948718,0.0
22068,53.9,1750.0,420.9308958227448,3,8.292792792792794,8.292792792792794,4.188768009408998,0.0
86378,220.0,1050.0,522.5879277431629,15,8.39080459770115,8.26126126126126,9.10344827586207,2.0
83073,35.99,150.0,16.752085644148337,0,4.818181818181818,5.20036210018105,4.188768009408998,0.0
3828,22.99,525.0,309.9044096798661,6,8.13469387755102,8.164498531263114,4.188768009408998,1.0
35792,49.0,250.0,13.17956100827528,1,5.247990815154994,5.20036210018105,4.188768009408998,0.0
71674,750.0,17000.0,7.945086479619101,1,6.2924528301886795,6.593373493975903,8.893838158871567,0.0
25573,164.99,300.0,358.971447258591,4,5.743781094527363,5.20036210018105,8.893838158871567,0.0
48760,29.99,100.0,24.8909538374575,6,4.873333333333333,5.20036210018105,4.188768009408998,1.0
83204,259.99,3300.0,43.11106078805547,1,6.2924528301886795,6.593373493975903,8.893838158871567,0.0
69397,69.99,1050.0,339.1251338903645,7,6.062874251497006,5.20036210018105,6.367977528089888,1.0
74233,99.99,1200.0,327.3525942771928,5,6.062874251497006,5.20036210018105,8.893838158871567,1.0
25792,49.9,100.0,2117.106431070217,9,4.517647058823529,5.20036210018105,11.414285714285716,1.0
101377,17.99,300.0,85.66837865549797,1,4.1875,5.20036210018105,3.7177914110429446,0.0
51181,119.99,1250.0,4.33277134050181,1,6.062874251497006,5.20036210018105,4.188768009408998,0.0
62472,44.9,200.0,75.87186433629243,1,4.818181818181818,5.20036210018105,4.150943396226415,0.0
72498,29.99,300.0,294.1763209042877,9,5.743781094527363,5.20036210018105,5.133333333333334,1.0
63487,19.9,200.0,666.9772115868748,17,8.13469387755102,8.164498531263114,9.09181141439206,3.0
100456,129.9,233.0,431.21318048928407,12,7.0962962962962965,8.041666666666666,10.283333333333331,2.0
79904,98.44,200.0,853.0299486273162,9,8.470588235294118,8.041666666666666,8.893838158871567,1.0
108540,99.0,1550.0,660.3770690018919,7,8.455645161290322,8.164498531263114,9.09181141439206,1.0
29243,24.99,300.0,11.232019605609729,0,5.743781094527363,5.20036210018105,4.188768009408998,0.0
6973,39.99,850.0,609.6313145225325,6,7.84549356223176,8.164498531263114,9.10344827586207,1.0
67725,74.9,450.0,341.1797935286958,10,6.209302325581396,7.735135135135135,4.188768009408998,2.0
60036,49.9,100.0,18.014383833062354,1,4.517647058823529,5.20036210018105,4.188768009408998,0.0
31668,38.4,950.0,295.552304090113,3,4.796052631578948,5.20036210018105,5.133333333333334,0.0
9543,24.99,250.0,5.858065543189483,2,5.743781094527363,5.20036210018105,3.873015873015873,0.0
51703,75.9,200.0,554.7044278907952,5,7.049586776859504,8.041666666666666,4.188768009408998,1.0
35599,91.4,1600.0,318.6197034624565,8,8.075601374570446,8.164498531263114,3.751412429378531,1.0
53052,59.55,950.0,319.070429993567,9,8.373983739837398,8.164498531263114,4.188768009408998,1.0
74979,69.9,2600.0,32.76061734967065,9,5.0395189003436425,5.20036210018105,4.188768009408998,1.0
101920,18.9,150.0,530.714243167406,6,8.570652173913043,8.041666666666666,4.188768009408998,1.0
64750,422.0,6250.0,591.4554526808464,5,8.455645161290322,8.164498531263114,8.893838158871567,1.0
64338,45.9,150.0,12.808775633483368,1,5.522875816993464,5.20036210018105,3.889908256880734,0.0
7293,79.99,250.0,6.050757186119347,3,5.0365448504983386,5.063977746870654,4.1,0.0
89147,14.9,150.0,23.17857599103099,2,4.780952380952381,5.20036210018105,4.188768009408998,0.0
29053,169.99,1100.0,364.49324510485536,1,6.2924528301886795,6.593373493975903,4.188768009408998,0.0
84078,59.9,1550.0,2104.7903946513743,19,8.292792792792794,8.292792792792794,11.414285714285716,3.0
92725,39.0,150.0,502.839968593193,8,4.114583333333333,5.20036210018105,7.949838187702265,1.0
33574,122.99,400.0,301.2220653234879,14,5.575342465753424,5.526881720430108,8.893838158871567,2.0
97702,31.9,250.0,350.7993450375245,8,5.259803921568627,5.259803921568627,8.893838158871567,1.0
107924,141.5,1700.0,298.4624343772457,6,8.455645161290322,8.164498531263114,4.188768009408998,1.0
20926,69.9,2600.0,366.0362632585722,15,5.0395189003436425,5.20036210018105,8.893838158871567,2.0
49527,35.0,1400.0,89.88339219807267,1,4.796052631578948,5.20036210018105,5.748538011695906,0.0
62149,110.0,3500.0,37.32809268854162,7,5.0395189003436425,5.20036210018105,4.188768009408998,1.0
93462,79.9,2300.0,359.7509398664202,6,4.780952380952381,5.20036210018105,8.893838158871567,1.0
27213,210.0,9450.0,515.6716426145747,6,5.0395189003436425,5.20036210018105,7.949838187702265,1.0
10119,84.0,1450.0,312.7878106063923,2,8.455645161290322,8.164498531263114,4.188768009408998,0.0
79274,99.9,584.0,474.4776485982401,8,8.12719298245614,8.26126126126126,8.893838158871567,1.0
494,76.0,3675.0,306.5967084627253,6,8.39080459770115,8.26126126126126,3.751412429378531,1.0
85506,250.0,12900.0,20.63052786838863,0,4.796052631578948,5.20036210018105,4.188768009408998,0.0
107836,34.9,150.0,12.454653469548736,4,4.818181818181818,5.20036210018105,4.188768009408998,0.0
11399,58.99,200.0,19.894213424275517,4,5.0365448504983386,5.063977746870654,4.188768009408998,0.0
90107,24.99,300.0,503.505292981707,7,5.743781094527363,5.20036210018105,7.949838187702265,1.0
31084,199.99,1700.0,355.4332416184263,4,6.2924528301886795,6.593373493975903,4.188768009408998,0.0
24698,29.0,500.0,595.8635008776283,9,7.84549356223176,8.164498531263114,8.893838158871567,1.0
104921,249.0,8150.0,327.9078216147573,8,6.775510204081633,7.735135135135135,4.256410256410256,1.0
83159,89.9,1383.0,309.2950588388005,6,8.455645161290322,8.164498531263114,4.188768009408998,1.0
17439,399.0,1750.0,326.848929225842,5,7.125,6.593373493975903,4.188768009408998,1.0
33559,349.99,850.0,8.248454408502072,1,6.2924528301886795,6.593373493975903,8.893838158871567,0.0
66751,148.0,9750.0,63.851597142286046,2,4.5978260869565215,5.20036210018105,4.700787401574803,0.0
75331,49.99,300.0,859.8996254038299,19,4.321100917431193,5.20036210018105,10.385906040268456,3.0
85194,69.9,2600.0,340.5045537600116,11,5.0395189003436425,5.20036210018105,8.893838158871567,2.0
70863,29.98,250.0,1459.631834121102,21,5.743781094527363,5.20036210018105,12.223880597014926,3.0
79050,105.9,1550.0,633.222803169645,14,9.006535947712418,8.164498531263114,11.12,2.0
90959,129.99,1600.0,291.42702760889046,7,6.062874251497006,5.20036210018105,5.133333333333334,1.0
70829,49.95,350.0,319.3001138379724,4,8.373983739837398,8.164498531263114,3.889908256880734,0.0
15778,59.0,300.0,5.167272609431018,0,5.247990815154994,5.20036210018105,4.188768009408998,0.0
105149,195.3,917.0,898.9699653068244,4,7.049586776859504,8.041666666666666,8.893838158871567,0.0
53822,19.99,100.0,2131.9511175342063,1,5.0365448504983386,5.063977746870654,11.414285714285716,0.0
64583,45.9,150.0,744.8509560874945,14,5.522875816993464,5.20036210018105,11.12280701754386,2.0
48073,27.99,300.0,21.97587737529673,2,5.743781094527363,5.20036210018105,4.256410256410256,0.0
97304,44.99,300.0,91.32161522277428,0,5.743781094527363,5.20036210018105,5.748538011695906,0.0
109160,56.99,400.0,437.834412978584,2,5.0365448504983386,5.063977746870654,5.463414634146342,0.0
319,44.55,600.0,325.29075609333006,5,8.373983739837398,8.164498531263114,4.17948717948718,1.0
67789,69.9,214.0,936.0464988591544,2,9.191919191919192,8.041666666666666,9.09181141439206,0.0
32305,109.9,835.0,296.3525400631185,19,8.075601374570446,8.164498531263114,4.188768009408998,3.0
8449,31.9,200.0,620.847459364012,5,5.259803921568627,5.259803921568627,9.09181141439206,1.0
54679,35.0,250.0,52.84664634459096,3,5.247990815154994,5.20036210018105,4.700787401574803,0.0
56551,35.0,850.0,341.415325685983,13,4.796052631578948,5.20036210018105,8.893838158871567,2.0
23138,8.99,217.0,15.90390331442627,1,4.1875,5.20036210018105,4.188768009408998,0.0
38839,55.0,250.0,13.14609302414444,0,5.247990815154994,5.20036210018105,3.5444444444444443,0.0
85589,58.99,200.0,80.59468260387588,3,5.0365448504983386,5.063977746870654,3.7177914110429446,0.0
31303,70.0,1850.0,335.34191892553383,6,4.796052631578948,5.20036210018105,8.893838158871567,1.0
59445,22.32,200.0,384.51074031646294,5,5.259803921568627,5.259803921568627,9.617021276595745,1.0
96353,15.99,200.0,860.0777484870002,6,5.185567010309279,5.20036210018105,10.385906040268456,1.0
90240,24.99,300.0,95.30479542726356,8,5.205128205128205,5.063977746870654,5.748538011695906,1.0
85056,229.99,1100.0,682.5151976865385,6,6.2924528301886795,6.593373493975903,6.367977528089888,1.0
62140,18.99,100.0,332.7341376628977,5,4.873333333333333,5.20036210018105,8.893838158871567,1.0
89681,112.0,575.0,788.1646497451239,11,8.39080459770115,8.26126126126126,9.617021276595745,2.0
102173,89.99,250.0,348.8059260804526,2,5.0365448504983386,5.063977746870654,8.893838158871567,0.0
73301,105.0,1000.0,17.790330630060996,2,7.125,6.593373493975903,8.893838158871567,0.0
13099,49.9,1000.0,556.0407396023007,2,5.205128205128205,5.063977746870654,7.7164179104477615,0.0
78929,55.0,238.0,19.846376754254717,1,5.333333333333333,5.20036210018105,4.188768009408998,0.0
70910,12.67,275.0,2123.4194735691926,7,4.388535031847134,5.20036210018105,11.414285714285716,1.0
86124,34.9,360.0,20.45779700263686,1,5.205128205128205,5.063977746870654,4.188768009408998,0.0
81130,227.0,2225.0,305.452722247619,6,8.455645161290322,8.164498531263114,4.188768009408998,1.0
50942,29.0,200.0,95.89906164307509,1,5.247990815154994,5.20036210018105,3.7177914110429446,0.0
56612,49.09,1000.0,315.778104483777,5,8.075601374570446,8.164498531263114,3.889908256880734,1.0
